Index,company_id,company_name,category_code,status,owner_id
868,c:177731,The Kive Company,web,operating,79
869,c:177742,Connected Sports Ventures,mobile,operating,36
870,c:17776,Podcast Alley,web,operating,74
871,c:177834,Uncover,enterprise,operating,71
875,c:17847,SafeBoot,software,acquired,72
877,c:178553,Algotochip,hardware,operating,87
878,c:178572,AboveLive,other,operating,69
881,c:178944,COLOTech Services,consulting,operating,48
883,c:179000,Sodisco,web,operating,47
884,c:179057,Schneider National,other,operating,2
885,c:179106,PicMonkey,web,operating,41
886,c:179142,Aaction Overhead Door Inc.,advertising,operating,5
887,c:179183,Studiobanks,consulting,operating,53
888,c:179447,Star Toilet Paper,advertising,operating,99
889,c:179588,Pencourage,web,operating,15
891,c:17998,Mobifusion,mobile,operating,27
892,c:180036,Fidelity Internet Marketing,consulting,operating,76
894,c:18047,Electronic Media Publishing,software,operating,82
895,c:36505,MarginLeft,web,closed,88
896,c:36558,The College Reporter,other,operating,15
897,c:36589,HandyLab,biotech,acquired,22
898,c:36594,Neos Therapeutics,biotech,operating,17
900,c:36657,Horizon Data Center Solutions,consulting,operating,56
901,c:36718,TuitionCoach,software,acquired,32
902,c:36800,National Diagnostics,other,acquired,17
903,c:36822,By/Association,other,operating,32
904,c:36823,Rebook'd,ecommerce,operating,76
905,c:36842,Boundless Network,advertising,operating,90
906,c:36867,Pricebunch,advertising,closed,34
907,c:36931,SurIDx,software,operating,75
908,c:37195,ClearSky Systems,software,operating,50
909,c:37217,Myriant Technologies,biotech,operating,33
910,c:37342,Ace Marketing & Promotions,advertising,operating,28
911,c:37374,GeoPage,web,operating,16
913,c:3746,Vello,web,operating,88
914,c:37508,Statusly,web,operating,36
915,c:37523,ThinkTel Communications,public_relations,operating,38
916,c:37525,Event IQ,web,operating,27
917,c:37605,Nimbus Health,software,operating,23
918,c:37613,Silver Oven Studios,other,operating,49
919,c:37747,Neogenix Oncology,biotech,operating,76
920,c:37873,Cardo Medical,biotech,operating,44
921,c:37875,Nursenav,software,operating,39
923,c:38036,Fluik Entertainment,games_video,operating,47
924,c:38088,Fishbowl,advertising,operating,91
925,c:3811,Meck Technology,software,operating,76
926,c:38121,Lingt,software,acquired,59
927,c:38122,Rapid Link,public_relations,operating,22
928,c:38141,PeopleFlip,advertising,operating,94
929,c:38176,Red Llama,software,operating,16
930,c:38194,SafeKidZone,mobile,operating,40
931,c:38212,CloudBlue Technologies,enterprise,operating,74
932,c:38224,MediaNet,web,operating,28
933,c:38226,Hedge Community,web,operating,42
934,c:38255,SynerG Software,software,operating,15
935,c:38348,Triangle Software,software,operating,60
936,c:3845,Students Know,web,operating,19
937,c:38457,pbsi,enterprise,operating,3
938,c:3846,Sipcall,mobile,operating,83
939,c:38487,Go BIG Network,web,operating,79
940,c:38503,Accelerate Mobile Apps,mobile,operating,15
941,c:38697,Digital Photo Recovery,software,operating,72
943,c:38841,Influmedix,biotech,operating,14
944,c:38844,ScriptRx,biotech,operating,68
945,c:38876,MobileAccess Networks,mobile,acquired,80
946,c:3888,Delphion,web,operating,29
947,c:389,General Mills,web,operating,46
949,c:3902,Jodange,web,closed,88
950,c:39026,betwyx,web,operating,51
951,c:39065,Pump Engineering,other,acquired,13
952,c:39154,Lazy Angel,advertising,operating,65
954,c:39302,Candeos,consulting,operating,64
955,c:39324,Dynavax Technologies,biotech,operating,92
956,c:39416,Insigniam,consulting,operating,46
957,c:39450,Newport Digital Technologies,enterprise,operating,46
959,c:395,Incando Corporation,web,operating,31
960,c:39503,Traxian,software,operating,12
961,c:39504,Acadium,mobile,operating,50
962,c:39526,Drillteam | Dachis Group,advertising,operating,35
965,c:39637,BioLeap,biotech,operating,85
966,c:39663,Applied Genomics,biotech,acquired,10
968,c:39760,Ferme Olivier Lepine,other,operating,93
970,c:39919,Convasis,consulting,operating,26
973,c:4007,Special Ops Media,advertising,acquired,15
974,c:40164,Dynamik Interactive,software,operating,93
975,c:40199,Keraderm,biotech,operating,27
976,c:40218,MyScreen,advertising,closed,8
977,c:4031,Twubble,web,operating,53
978,c:40339,MinoMonsters,games_video,operating,15
979,c:40398,Unidesk,software,operating,15
980,c:40408,Actslike,advertising,operating,85
981,c:40450,Joonto,ecommerce,operating,39
984,c:40644,Datria Systems,enterprise,operating,89
985,c:40731,Wolfire Games,games_video,operating,19
987,c:40819,Skadoit,enterprise,operating,90
988,c:40863,TapRoot Systems,mobile,operating,95
989,c:4090,Boston Consulting Group,consulting,operating,63
992,c:41020,Entourage Medical Technologies,biotech,operating,65
993,c:4106,VoxPop Network Corporation,games_video,acquired,78
994,c:4110,Centive,software,acquired,23
996,c:41276,Giggle,other,operating,38
997,c:413,Social Platform,web,acquired,46
998,c:41360,AdVerve,advertising,operating,38
999,c:41437,Tap 'n Tap,hardware,operating,99
1000,c:41518,Moran Consulting,consulting,operating,52
1001,c:41602,A+ Ventures,ecommerce,operating,3
1002,c:417,webcrossing,web,operating,66
1003,c:41829,Gridbag,web,operating,67
1004,c:4197,Healia,web,acquired,30
1005,c:42088,mealnextdoor,other,operating,34
1007,c:42122,SepSensor,other,closed,66
1008,c:42424,Etacts,web,acquired,76
1009,c:42431,72andSunny,advertising,operating,36
1010,c:42492,DCpages.com,web,operating,47
1011,c:42501,Allurent,web,acquired,61
1012,c:42523,North End Technologies,public_relations,operating,86
1013,c:4264,Park Sidekick,software,operating,39
1014,c:42707,knowmore,web,operating,15
1015,c:42710,Crocodoc,software,acquired,93
1016,c:42717,Cobidder,ecommerce,operating,12
1017,c:42967,Publisci,other,operating,32
1019,c:43018,Sajan,enterprise,operating,62
1020,c:43032,SmartMoney,advertising,acquired,34
1021,c:43036,Prism Microwave,mobile,operating,35
1023,c:4312,Kasenna,software,acquired,31
1024,c:43128,Adenyo,mobile,acquired,75
1025,c:43185,Rapid IO,enterprise,operating,93
1027,c:43231,Bit Cauldron,hardware,operating,42
1029,c:43276,Pacific Loan Processors,other,operating,6
1032,c:43386,MyNines,ecommerce,closed,12
1033,c:43418,Eleven Biotherapeutics,biotech,operating,8
1034,c:43476,Mixed Media Labs,software,operating,95
1035,c:43482,Freerain Systems,enterprise,operating,38
1036,c:43494,Clevver Media,games_video,operating,41
1037,c:4351,Black Web Enterprises,web,operating,69
1038,c:43654,Linxter,software,operating,83
1039,c:43672,Spinscape,web,operating,8
1040,c:43686,Solarbuzz,consulting,acquired,16
1041,c:43688,RiskMetrics,software,acquired,39
1042,c:43718,Targeted Growth,biotech,operating,93
1043,c:43747,Veruta,advertising,acquired,36
1046,c:44060,Pure Technologies,other,operating,10
1047,c:44077,NephroGenex,biotech,operating,93
1048,c:4414,blogads,web,operating,94
1049,c:44156,Arch + Company Fine Arts,consulting,operating,28
1050,c:44162,Playteau,games_video,operating,89
1052,c:44307,ImmuneWorks,biotech,operating,21
1053,c:44397,SiteJabber,web,operating,31
1054,c:44439,Social Growth Technologies,advertising,operating,2
1055,c:44537,craytiv,web,operating,91
1057,c:44627,OliveWoo,games_video,operating,53
1058,c:44629,betaCooking,web,operating,17
1060,c:44694,Hivetrader,web,operating,2
1061,c:44745,CatchMyData,enterprise,operating,85
1062,c:44750,HeadCount,enterprise,operating,26
1063,c:44752,SpatialQ,enterprise,operating,60
1064,c:44757,Sell Smart Fast,advertising,operating,87
1065,c:44985,Shaser,biotech,operating,86
1066,c:45049,Tork Marketing,consulting,operating,59
1069,c:45179,Kosmos Biotherapeutics,biotech,operating,30
1072,c:45348,Abe's Market,ecommerce,operating,79
1073,c:45374,ShopItToMe,web,operating,65
1074,c:45401,ExTractApps,software,closed,13
1075,c:45405,frenting,web,operating,92
1076,c:45482,Join The Company,web,closed,78
1077,c:45493,Local To,mobile,operating,51
1078,c:45517,Reverse Medical,biotech,operating,48
1079,c:45531,Robot Mode,software,operating,80
1081,c:45593,Shermans Travel Media,web,operating,52
1082,c:45599,Analytics Quotient,advertising,operating,5
1083,c:45684,Foundor,software,operating,73
1084,c:45691,Interactions Corporation,web,operating,42
1087,c:45858,AgileZen,software,acquired,59
1088,c:45863,Lantern Three,consulting,operating,1
1089,c:45917,Double Verify,advertising,operating,89
1090,c:45945,Deckerton,software,operating,83
1091,c:45952,Backstack Development,software,operating,26
1092,c:4612,Superblock,web,operating,97
1093,c:46176,Trudell Medical,biotech,operating,79
1094,c:46221,Mobi Tech,mobile,operating,30
1095,c:46325,FunGoPlay,games_video,operating,12
1096,c:46327,Visitar,software,operating,1
1099,c:46625,TransPerfect,other,operating,58
1101,c:46668,Run The Campaign,web,operating,25
1103,c:46689,AirXpanders,biotech,operating,38
1105,c:46793,Primorigen Biosciences,biotech,operating,10
1106,c:46819,Amulet Pharmaceuticals,biotech,closed,3
1107,c:46892,Schrodinger,biotech,operating,1
1108,c:46895,Elegant Research,other,operating,78
1110,c:46926,The Daily Globe,games_video,operating,62
1111,c:46938,SUNSURF.,ecommerce,operating,19
1112,c:46955,SproutGear,ecommerce,operating,3
1113,c:46959,Vergence Entertainment,games_video,operating,38
1117,c:47082,Emologix,web,operating,28
1118,c:47083,iRelaxa,web,operating,93
1119,c:47102,Applied Computational Technologies,software,operating,68
1122,c:47165,Base2,other,acquired,16
1123,c:47166,iNeoMarketing,software,operating,35
1125,c:47228,Tandem Transit,public_relations,closed,86
1126,c:47248,Immunetrics,software,operating,43
1127,c:47329,Speedware,software,operating,32
1128,c:474,GoFish,games_video,ipo,2
1129,c:47496,GraduateTutor.com,web,operating,75
1133,c:47772,Quotify Technology,enterprise,operating,52
1134,c:47836,HomeRun,web,acquired,37
1135,c:47959,LocalGinger,web,acquired,10
1136,c:47989,KPI Analytics,other,operating,28
1137,c:48015,E-Centives,web,acquired,61
1138,c:48092,Top Hand Media,advertising,operating,71
1139,c:48097,CouponPost,advertising,operating,58
1140,c:4819,Nextel Communications,public_relations,acquired,78
1141,c:48201,Kemesa,software,operating,11
1142,c:48204,goSnipe,web,operating,49
1143,c:48206,Brainsoup,games_video,operating,49
1144,c:4822,Siebel Systems,software,acquired,20
1145,c:48331,EchoDitto,public_relations,operating,17
1147,c:4840,The Icon Factory,software,operating,66
1148,c:48503,Resilience,public_relations,operating,88
1149,c:48521,On-Line Monitoring,hardware,acquired,60
1151,c:4883,kajeet,mobile,operating,70
1152,c:49007,Bamboo Raven,games_video,operating,79
1153,c:49230,Moraware,software,operating,35
1154,c:49331,XTEN,mobile,operating,54
1156,c:49368,JackRabbit Systems,software,operating,77
1157,c:49387,ImaCor,biotech,operating,63
1158,c:4953,HyperCalc,software,operating,48
1159,c:49697,Buhler,other,operating,33
1164,c:49820,BULX,ecommerce,acquired,77
1166,c:50001,Aon Corporation,consulting,operating,28
1168,c:50204,Chapin Revenue Cycle Management,other,acquired,79
1169,c:5030,MyDanwei,web,operating,97
1171,c:5040,Activision Blizzard,games_video,ipo,53
1173,c:50561,Sid Gabriel Group,other,operating,21
1174,c:5063,onebluebrick,public_relations,operating,58
1175,c:50686,aDealio,ecommerce,operating,28
1176,c:5069,FuGen Solutions,web,acquired,83
1177,c:50772,Sirna Therapeutics,biotech,closed,82
1178,c:50793,invyteâ¢ Advertising Group,advertising,operating,66
1179,c:5087,Media Next,web,operating,41
1180,c:5095,Wirama,hardware,closed,43
1182,c:5111,Musopen,web,operating,94
1184,c:51306,OpenFeint,games_video,acquired,48
1186,c:51379,1000memories,web,acquired,31
1189,c:51445,Loose Button,ecommerce,operating,78
1192,c:51584,FMP Products,biotech,operating,88
1193,c:51643,Pinkdingo,web,closed,49
1194,c:51700,DelVal.biz,ecommerce,operating,64
1195,c:51705,Noctivity,consulting,operating,37
1196,c:5173,Panorama,web,operating,91
1197,c:5177,TruePosition,hardware,operating,17
1198,c:51812,7 Star Entertainment,games_video,operating,75
1199,c:51843,Health Imaging Hub,biotech,operating,47
1200,c:51888,Service Fox,web,operating,95
1201,c:51897,Ze Frank Games,games_video,operating,93
1202,c:519,PureVideo Networks,web,closed,84
1204,c:52,NetRatings,web,acquired,88
1205,c:5206,Modified Media,web,operating,65
1209,c:52301,AppSumo,software,operating,64
1213,c:52836,Doppel & Ganger,games_video,operating,39
1215,c:52912,Left Behind Games,software,operating,13
1217,c:5345,Packeteer,web,acquired,2
1219,c:5353,Fonemesh,mobile,closed,32
1220,c:53554,Citizen Agency,consulting,operating,90
1221,c:53665,Gravity Mobile,mobile,operating,83
1222,c:53696,ExpRevenue,software,operating,82
1223,c:53730,RentDeals.com,other,operating,29
1224,c:53839,Browsemob,ecommerce,operating,69
1225,c:53864,Goodbuzz Inc,advertising,operating,85
1226,c:53885,AdGrok,advertising,acquired,34
1227,c:5404,575 Alive,web,operating,83
1228,c:54147,ForwardPro,consulting,operating,62
1229,c:5426,Closed First Software,software,operating,29
1231,c:543,MusicGremlin,hardware,acquired,38
1232,c:54312,elasTiv,other,operating,27
1233,c:54327,Pure Solutions,other,operating,54
1234,c:5435,NetworthIQ,web,acquired,86
1235,c:54366,SwellPath,other,operating,67
1237,c:54458,Grady Britton,advertising,operating,1
1238,c:54465,Kima Labs,mobile,acquired,2
1239,c:54486,synchtube,games_video,operating,36
1240,c:54507,Swingly,web,operating,96
1241,c:54661,Curaxis Pharmaceutical,biotech,operating,47
1243,c:55111,IMRadio.com,games_video,operating,45
1244,c:55206,Rabbly,public_relations,operating,82
1245,c:55212,Xircom,network_hosting,acquired,61
1246,c:55236,Infinidy Corp,mobile,operating,30
1249,c:55537,VARDA,software,operating,91
1250,c:55603,Axela,biotech,operating,24
1251,c:55676,Ethoseo Internet Marketing,advertising,operating,43
1253,c:55813,Feengo,web,operating,67
1254,c:55842,Detail Renovations,other,operating,16
1258,c:560,Burnlounge,web,operating,74
1259,c:56025,Jana,mobile,operating,45
1260,c:56076,Cebix,biotech,operating,34
1261,c:56181,Commercial Data Processing,enterprise,acquired,61
1263,c:56270,MyThum Interactive,mobile,operating,12
1264,c:56344,Parakweet,web,operating,41
1265,c:56510,Adopt Marketing,consulting,operating,5
1266,c:56516,Piick,web,operating,12
1267,c:56541,Arno Therapeutics,biotech,operating,43
1268,c:5657,Simple Spark,web,operating,29
1269,c:56636,Embrace Pet Insurance,other,operating,74
1270,c:56686,Gameview Studios,games_video,acquired,73
1271,c:56716,G2,advertising,operating,21
1272,c:56763,SFW LLC,software,operating,95
1273,c:56838,Zoom Media & Marketing - Canada,advertising,operating,80
1275,c:5694,Adscape,web,acquired,33
1276,c:5708,LiveDeal Yellowpages,web,operating,80
1277,c:57282,Petry Media,advertising,operating,20
1279,c:57335,Mission Bicycle Company,other,operating,16
1280,c:57337,Method Home,web,operating,67
1281,c:57391,MetriGear,hardware,acquired,84
1282,c:57394,EatItalian.com,web,operating,22
1283,c:57480,PyRIGHT,software,operating,56
1284,c:57534,Weatherbase,web,operating,71
1285,c:57730,Adku,software,acquired,36
1286,c:57797,CloudSMTP,network_hosting,operating,80
1287,c:5789,AddictingGames,web,operating,3
1288,c:579,MusicNet,web,operating,48
1289,c:5790,OneMoreLevel,web,operating,2
1290,c:5791,Ovologic,software,operating,82
1291,c:57940,Peekaboo Mobile,mobile,acquired,64
1293,c:5805,Forward Thinking,web,operating,54
1294,c:58052,Sdingo,mobile,operating,90
1295,c:58072,LogicLab,consulting,operating,19
1297,c:58186,IFinancials,software,operating,76
1299,c:5830,FriendsTribe,mobile,closed,34
1300,c:5832,FeedText,mobile,operating,22
1301,c:5846,Aruspex,software,operating,76
1304,c:58538,Core Informatics,software,operating,62
1305,c:58654,AnovaStorm,enterprise,operating,11
1307,c:58744,Lalawag,web,acquired,88
1308,c:58878,Cleveland BioLabs,biotech,operating,49
1309,c:58964,Global Pari-Mutuel Services,games_video,operating,11
1311,c:59278,play140,games_video,acquired,45
1312,c:594,Modem Media,web,acquired,82
1313,c:59487,Zip Knows,web,operating,16
1314,c:595,Digitas,web,acquired,66
1318,c:59644,Direct Vet Marketing,advertising,operating,60
1320,c:59709,CafeBots,web,closed,90
1321,c:59793,Classcoup,web,operating,74
1322,c:59908,Media Glint,enterprise,operating,45
1324,c:602,Tickle,web,acquired,36
1325,c:60239,Skull Ninja,software,operating,20
1326,c:60253,ContraFect,biotech,operating,93
1327,c:604,JobPilot,web,acquired,97
1328,c:60470,The Marketer's Continuum,consulting,operating,77
1329,c:60513,Mira Dx,biotech,operating,81
1331,c:60578,FUDCorp,games_video,operating,61
1332,c:60717,CRE Secure,ecommerce,operating,88
1334,c:60866,Fabrus,biotech,operating,81
1335,c:60977,ScreenWorks Media,software,operating,40
1337,c:61066,Xubex,biotech,operating,98
1338,c:61130,Mockingbird,software,operating,55
1339,c:61184,Maxae,software,closed,80
1340,c:61187,NaviVision,ecommerce,operating,68
1341,c:6121,Wazzala,web,operating,44
1343,c:61463,Imbee,games_video,operating,95
1344,c:61707,Shopbop,ecommerce,acquired,83
1345,c:6171,Gamook,games_video,closed,31
1346,c:61921,Galvin & Associates,enterprise,acquired,44
1348,c:62067,Techgone2bad LLC,other,operating,11
1350,c:62135,BioRegenerative Sciences,biotech,operating,100
1351,c:6216,BumpTop,software,acquired,29
1352,c:62163,Vovida Networks,public_relations,acquired,77
1353,c:62167,ExiO Communications,public_relations,acquired,55
1354,c:62354,ReadyTalk,public_relations,operating,10
1356,c:62593,MyGroceryDeals.com,web,operating,46
1358,c:628,PunchStock,web,acquired,72
1359,c:62817,Falcon Industries,other,operating,66
1360,c:62882,FIRST,other,operating,50
1361,c:62988,CrossAccess,software,acquired,50
1362,c:63075,Fontdeck,web,operating,78
1363,c:63157,Celulas Genetica,biotech,acquired,93
1364,c:63201,Safestorage of Farmington,other,operating,15
1365,c:63260,IntoMobile,web,operating,11
1366,c:633,MyZimu,web,operating,95
1367,c:63343,VentureDeal,web,operating,5
1369,c:6340,Cozi Group,web,closed,14
1370,c:636,Itiva,web,operating,96
1371,c:63615,RapidGiving,web,operating,56
1372,c:63639,Three Rides,web,operating,58
1373,c:63669,Code and Theory,advertising,operating,38
1374,c:6367,Blue Ridge Networks,web,operating,90
1375,c:63937,Hivext Technologies,network_hosting,operating,48
1376,c:63980,LDB Consulting,software,acquired,41
1377,c:64001,Realware,software,operating,6
1379,c:64173,Zyrra,ecommerce,operating,100
1380,c:64490,Nix Hydra Games,games_video,operating,96
1381,c:64615,Duostack,network_hosting,acquired,48
1384,c:648,Tacoda,web,acquired,42
1385,c:64972,Flicksquare,web,operating,95
1386,c:65006,Interpersonal Technology Group,other,operating,51
1387,c:6503,Codefast,software,acquired,49
1391,c:653,Sconex,web,acquired,96
1393,c:65336,Web Site Source,network_hosting,acquired,77
1394,c:656,MyOfferPal,web,operating,93
1396,c:6571,AttendEase,web,operating,40
1397,c:65893,LaunchBit,advertising,operating,60
1398,c:660,GTX Global,web,operating,87
1400,c:66221,Computer Consulting Group,consulting,operating,56
1401,c:66256,ValuTrex,ecommerce,operating,28
1405,c:66463,Concert Connect,games_video,operating,16
1409,c:669,Intermix Media,web,acquired,73
1410,c:66929,Area/Code,games_video,acquired,62
1412,c:66951,Kraig Biocraft Laboratories,biotech,operating,93
1413,c:671,Tradera,web,acquired,58
1414,c:67173,Decideware,software,operating,19
1415,c:67276,Wherewolf,mobile,operating,18
1416,c:67495,MetaNeer Labs,mobile,operating,88
1417,c:67496,yoyouwantto,web,operating,21
1418,c:675,Open List,web,acquired,65
1420,c:678,dMarc Broadcasting,web,acquired,35
1421,c:67812,VoIP-Pal,public_relations,operating,71
1423,c:6796,Digital Insight,web,acquired,85
1424,c:6798,TechColumbus,enterprise,operating,88
1425,c:67993,GearVisions,other,operating,19
1426,c:6800,Trusera,web,closed,5
1427,c:68469,split(able),ecommerce,closed,94
1428,c:68728,ModelKarma,games_video,operating,84
1429,c:68742,SearchReviews,web,operating,94
1431,c:68785,KinMob,web,operating,83
1433,c:68967,Attachments.me,software,acquired,98
1437,c:6941,ICANN,public_relations,operating,25
1438,c:6955,Affinity Mobile,web,operating,64
1440,c:69571,ElementsLocal,software,operating,57
1441,c:69820,CardioFocus,biotech,operating,65
1442,c:69839,CTI Molecular Imaging,biotech,acquired,5
1443,c:6996,Sport Interactiva,games_video,acquired,57
1444,c:70006,Compu-Techs Computer Solutions,other,operating,37
1445,c:70029,Networld Media Group,advertising,operating,46
1447,c:70163,Marks Paneth & Shron LLP,consulting,operating,43
1448,c:70269,Frankly,mobile,operating,5
1450,c:70315,Wagner Electronics,other,operating,99
1451,c:70353,Glue Networks,enterprise,operating,73
1452,c:70406,Wavelength Media,advertising,operating,70
1455,c:7061,Remember The Milk,web,operating,5
1456,c:70610,Veniti,biotech,operating,15
1457,c:70680,AltiGen Communications,public_relations,ipo,13
1458,c:70727,Readerâs Digest Association,advertising,operating,86
1459,c:70755,shopnly,ecommerce,operating,78
1460,c:708,GreenBorder,web,acquired,58
1461,c:70809,Kite Pharma,biotech,operating,45
1462,c:70933,Schematic Labs,games_video,operating,95
1463,c:71007,The Castor Group LLC,consulting,operating,47
1464,c:7102,Cequel III,consulting,operating,42
1465,c:7106,FuseCal,software,closed,93
1466,c:71233,Cytovance Biologics,biotech,operating,84
1467,c:71277,Lapica Media Companies,ecommerce,operating,4
1468,c:71471,TurboSquid,other,operating,14
1469,c:71574,Beetailer,software,operating,58
1470,c:71586,Involvio,software,operating,52
1473,c:7174,Bluehost,web,operating,73
1475,c:71949,Citybot,mobile,operating,80
1476,c:72137,Trader Corporation,advertising,operating,98
1479,c:72387,Home Hubbub,web,operating,63
1480,c:72523,Wall St. Cheat Sheet,public_relations,operating,61
1481,c:72802,OwnYourInfo,web,operating,9
1482,c:7285,AblePlay,web,operating,39
1483,c:72944,PERCIVIA,biotech,operating,29
1485,c:73243,Local Motors,other,operating,97
1486,c:73414,Hoopla Software,software,operating,22
1487,c:73415,Mavens Consulting,consulting,operating,16
1488,c:73507,Pieceable,mobile,operating,59
1489,c:73527,Surface Logix,biotech,acquired,38
1490,c:73797,RVIP Lounge,other,operating,47
1493,c:7391,Jobitorial,web,acquired,65
1496,c:74006,Jeroo Inc.,mobile,operating,30
1497,c:74023,Big Lobby,advertising,operating,72
1498,c:74069,Pinweel,other,operating,100
1499,c:74275,Auctus Partners,consulting,operating,59
1500,c:74487,Autorithmic,enterprise,operating,100
1501,c:74538,moolpit,advertising,operating,31
1502,c:74561,youwho,web,operating,5
1504,c:74679,Cloud Girlfriend,web,operating,79
1505,c:74723,Gangaroo,web,operating,78
1506,c:7478,BlueTech,web,operating,1
1507,c:74926,Norkom Technologies,software,operating,34
1508,c:75154,Motopia,mobile,operating,80
1509,c:753,JupiterMedia Corporation,web,acquired,19
1510,c:75342,Genophen,biotech,operating,34
1511,c:240780,City Notes,software,operating,76
1512,c:241068,Revnetics,mobile,closed,92
1513,c:241072,Power Tower Inc.,hardware,operating,64
1516,c:241327,StoryPress,web,operating,23
1517,c:241677,Streamline Health Solutions,biotech,operating,80
1518,c:242394,Fundzinger,advertising,operating,98
1521,c:242926,Healthonomy,biotech,operating,12
1523,c:2430,Accell Telesystems,consulting,operating,92
1525,c:244007,The Laundry,other,operating,19
1528,c:244351,Ag9 Software,software,operating,62
1529,c:244389,Tamarisk Labs,other,operating,73
1530,c:244395,LocalOn,ecommerce,operating,100
1531,c:244625,Vape N Vapor,ecommerce,operating,7
1533,c:244894,OpenCounter,other,operating,6
1534,c:245356,INTEGRATED BIOPHARMA,biotech,operating,90
1535,c:245511,Pledge United,enterprise,operating,54
1536,c:245720,QThru,software,operating,37
1537,c:246136,Senic,hardware,operating,32
1538,c:246189,CardConnect,hardware,operating,54
1539,c:246221,PROFICIO,software,operating,32
1540,c:246362,Skycheckin,network_hosting,operating,62
1541,c:246611,ClinicalBox,other,operating,51
1542,c:24662,UserTesting.com,web,operating,62
1543,c:246932,Izun Pharmaceuticals,biotech,operating,99
1544,c:2470,Epicurious,web,operating,65
1548,c:248088,OxBlue Corporation,enterprise,operating,33
1549,c:248091,2X Software,enterprise,operating,48
1550,c:248099,Salon Transcripts,enterprise,operating,84
1551,c:248180,ISISPOS,enterprise,operating,83
1552,c:248198,U.S. Census Bureau,enterprise,operating,5
1553,c:248218,Gage Marketing Group,enterprise,operating,78
1554,c:248229,ICRealtime,enterprise,operating,75
1555,c:248244,Magnicode,enterprise,operating,61
1556,c:248277,Software Ops,enterprise,operating,46
1557,c:248304,United States Postal Service,enterprise,operating,94
1558,c:248342,Chaparral Motorsports,ecommerce,operating,98
1559,c:248364,The New York Public Library,ecommerce,operating,82
1560,c:248369,SimpleForeclosures.com,ecommerce,operating,85
1561,c:248379,5th International US,ecommerce,operating,32
1562,c:248715,PonyCode Corporation,games_video,operating,28
1563,c:248717,XCO Software,games_video,operating,59
1564,c:248738,Jetson Creative,games_video,operating,6
1565,c:248744,Mixaroo,games_video,operating,67
1566,c:248764,5BY5 Productions,games_video,operating,61
1567,c:248770,Unknown.com,games_video,operating,18
1568,c:248779,Calliope Digital,games_video,operating,13
1569,c:248780,Campbell/Gambill Designs,games_video,operating,87
1570,c:248834,Apps4Life,games_video,operating,32
1571,c:248847,Cinemark USA,games_video,operating,55
1572,c:248875,Hog Bay Software,games_video,operating,15
1573,c:248915,Pixofactor,games_video,operating,92
1574,c:248923,S3Technology,games_video,operating,55
1575,c:248932,PBS KIDS Sprout,games_video,operating,94
1576,c:248934,Stylem Media,games_video,operating,43
1577,c:248940,Epic Games,games_video,operating,50
1578,c:248952,VMBC,games_video,operating,51
1579,c:249426,2D BOY,games_video,operating,1
1580,c:249427,Arb Studios,games_video,operating,93
1581,c:249429,Backabit,games_video,operating,22
1582,c:249440,The Men Who Wear Many Hats,games_video,operating,44
1583,c:249443,Dejobaan Games,games_video,operating,61
1584,c:249446,One Man Left,games_video,operating,51
1585,c:249450,SideBUMP Studios,games_video,operating,73
1586,c:249473,DreamHeart,games_video,operating,53
1587,c:249474,EdgeRift,games_video,operating,36
1588,c:249481,FlipSide5,games_video,operating,50
1589,c:249489,Guess Your Songs,games_video,operating,91
1590,c:249493,inXile Entertainment,games_video,operating,97
1591,c:249504,Chad Towns,games_video,operating,83
1592,c:249508,Liv Games,games_video,operating,43
1593,c:249524,Ryan Eade,games_video,operating,87
1594,c:249528,Semantix Group,games_video,operating,38
1595,c:249669,Great Play: Free Games,games_video,operating,3
1596,c:249689,iKnights,games_video,operating,60
1597,c:249802,Shark Party,games_video,operating,48
1598,c:249901,9th Bit Games,games_video,operating,79
1599,c:249948,Beeline Europe,games_video,operating,56
1600,c:249974,Claireware Software,games_video,operating,74
1601,c:250008,Flyclops,games_video,operating,61
1602,c:250018,Econify,games_video,operating,15
1603,c:250025,Chair Entertainment Group,games_video,operating,15
1604,c:250041,Flying Development Studio,games_video,operating,85
1605,c:250043,Pixel Addicts,games_video,operating,32
1606,c:250091,iParty! Mobile,games_video,operating,4
1607,c:250123,La Naus__e,games_video,operating,66
1608,c:250124,LDS Apps by Lift,games_video,operating,76
1609,c:250140,Manomio,games_video,operating,68
1610,c:250155,MoonBeam Development,games_video,operating,87
1611,c:250172,Neon Games,games_video,operating,100
1612,c:250207,Pixel Mine,games_video,operating,78
1613,c:250209,PlayScreen,games_video,operating,2
1614,c:250251,Shayes Apps,games_video,operating,57
1615,c:250263,Spry Fox,games_video,operating,7
1616,c:250294,SocialSoft,games_video,operating,9
1617,c:250298,Tiny Mobile,games_video,operating,96
1618,c:250313,Vellum Interactive,games_video,operating,96
1619,c:250325,White Whale Games,games_video,operating,39
1620,c:250338,2BME Studios,games_video,operating,83
1621,c:250381,American National Property And Casualty Company,games_video,operating,3
1622,c:250387,Appkruti,games_video,operating,79
1623,c:250390,App Minis,games_video,operating,8
1624,c:250396,Appsforcure,games_video,operating,5
1625,c:250429,Berk Box,games_video,operating,50
1626,c:250446,Bluecloud,games_video,operating,42
1627,c:250485,Clever Fox,games_video,operating,85
1628,c:250525,Cyan Worlds,games_video,operating,98
1630,c:250593,phuong vo,games_video,operating,47
